Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,Josh Howard,SF,24,DAL,13,13,428,78,155,0.503,4,16,0.25,74,139,0.532,0.516,41,55,0.745,33,63,96,24,11,7,28,60,201
2005,Larry Hughes,SG,26,WAS,10,10,401,68,181,0.376,7,33,0.212,61,148,0.412,0.395,64,77,0.831,17,54,71,37,20,7,25,35,207
2005,Lindsey Hunter,SG,34,DET,25,0,374,36,113,0.319,8,36,0.222,28,77,0.364,0.354,16,22,0.727,10,30,40,39,22,7,15,45,96
2005,Steven Hunter,C,23,PHO,15,0,213,24,43,0.558,0,0,,24,43,0.558,0.558,12,20,0.6,17,21,38,3,1,18,8,25,60
2005,Andre Iguodala,SG,21,PHI,5,5,192,20,43,0.465,3,9,0.333,17,34,0.5,0.5,6,12,0.5,8,15,23,15,14,5,5,12,49
2005,Allen Iverson*,PG,29,PHI,5,5,238,59,126,0.468,12,29,0.414,47,97,0.485,0.516,26,29,0.897,0,11,11,50,10,2,21,12,156
2005,Bobby Jackson,SG,31,SAC,5,0,79,10,37,0.27,3,18,0.167,7,19,0.368,0.311,3,3,1,2,4,6,9,1,1,3,5,26
2005,Jim Jackson,SF,34,PHO,15,6,474,63,129,0.488,32,62,0.516,31,67,0.463,0.612,7,8,0.875,13,48,61,22,10,8,10,42,165
2005,Marc Jackson,C,30,PHI,5,0,65,5,20,0.25,0,0,,5,20,0.25,0.25,7,11,0.636,3,5,8,0,2,2,6,9,17
2005,Stephen Jackson,SF,26,IND,13,13,472,70,178,0.393,20,63,0.317,50,115,0.435,0.449,49,60,0.817,7,43,50,29,25,6,34,39,209
2005,Jerome James,C,29,SEA,11,11,295,57,111,0.514,0,0,,57,111,0.514,0.514,23,30,0.767,33,42,75,5,6,20,14,48,137
2005,Mike James,PG,29,HOU,7,0,171,29,62,0.468,0,9,0,29,53,0.547,0.468,23,24,0.958,2,11,13,16,6,2,10,17,81
2005,Antawn Jamison,PF,28,WAS,10,10,380,73,162,0.451,17,34,0.5,56,128,0.438,0.503,22,32,0.688,16,47,63,12,7,4,16,24,185
2005,Al Jefferson,PF,20,BOS,7,0,136,17,41,0.415,0,0,,17,41,0.415,0.415,9,12,0.75,17,28,45,2,4,8,4,16,43
2005,Richard Jefferson,SF,24,NJN,4,1,140,20,50,0.4,2,10,0.2,18,40,0.45,0.42,21,31,0.677,8,14,22,9,3,0,8,14,63
2005,Jared Jeffries,SF,23,WAS,10,10,247,24,49,0.49,3,6,0.5,21,43,0.488,0.52,13,17,0.765,19,22,41,18,9,9,13,34,64
2005,Anthony Johnson,PG,30,IND,13,4,316,27,77,0.351,8,23,0.348,19,54,0.352,0.403,29,36,0.806,4,34,38,66,13,5,25,28,91
2005,DerMarr Johnson,SG,24,DEN,4,2,78,11,20,0.55,4,11,0.364,7,9,0.778,0.65,3,3,1,3,5,8,3,2,2,0,9,29
2005,Joe Johnson,SF,23,PHO,9,9,355,63,125,0.504,20,36,0.556,43,89,0.483,0.584,23,33,0.697,7,32,39,30,10,4,10,18,169
2005,Dahntay Jones,SG,24,MEM,3,0,71,8,21,0.381,3,5,0.6,5,16,0.313,0.452,3,4,0.75,2,7,9,1,1,0,2,8,22
2005,Damon Jones,PG,28,MIA,15,15,498,62,129,0.481,39,91,0.429,23,38,0.605,0.632,18,30,0.6,3,38,41,60,7,0,17,24,181
2005,Eddie Jones,SF,33,MIA,15,15,601,71,156,0.455,32,80,0.4,39,76,0.513,0.558,31,42,0.738,10,77,87,39,18,9,22,57,205
2005,Fred Jones,SG,25,IND,13,0,234,16,54,0.296,9,23,0.391,7,31,0.226,0.38,12,13,0.923,1,22,23,13,8,2,15,13,53
2005,James Jones,SF,24,IND,13,0,214,19,46,0.413,10,25,0.4,9,21,0.429,0.522,4,9,0.444,5,22,27,10,7,7,4,18,52
2005,Jason Kidd*,PG,31,NJN,4,4,182,26,67,0.388,11,30,0.367,15,37,0.405,0.47,6,11,0.545,10,26,36,29,10,0,9,16,69
2005,Kyle Korver,SF,23,PHI,5,5,147,8,28,0.286,7,24,0.292,1,4,0.25,0.411,2,2,1,3,10,13,8,4,1,8,18,25
2005,Nenad Krstic,PF,21,NJN,4,4,154,27,48,0.563,0,0,,27,48,0.563,0.563,19,24,0.792,10,20,30,7,1,2,6,20,73
2005,Christian Laettner,PF,35,MIA,13,0,136,12,24,0.5,0,1,0,12,23,0.522,0.5,5,6,0.833,3,22,25,7,4,0,6,17,29
2005,Raef LaFrentz,PF,28,BOS,7,7,185,16,41,0.39,8,16,0.5,8,25,0.32,0.488,8,10,0.8,6,28,34,8,6,12,7,27,48
2005,Rashard Lewis,SF,25,SEA,8,8,312,43,106,0.406,5,25,0.2,38,81,0.469,0.429,44,50,0.88,11,32,43,13,3,3,16,25,135
2005,Shawn Marion,PF,26,PHO,15,15,635,108,223,0.484,18,43,0.419,90,180,0.5,0.525,30,39,0.769,46,131,177,23,21,26,21,47,264
2005,Kenyon Martin,PF,27,DEN,5,5,164,27,58,0.466,0,1,0,27,57,0.474,0.466,8,13,0.615,7,21,28,6,5,5,7,22,62
2005,Tony Massenburg,PF,37,SAS,9,0,28,1,6,0.167,0,0,,1,6,0.167,0.167,1,2,0.5,4,7,11,0,0,0,0,2,3
2005,Walter McCarty,PF,30,PHO,8,0,55,2,9,0.222,2,6,0.333,0,3,0,0.333,0,2,0,0,6,6,3,2,2,1,13,6
2005,Antonio McDyess,PF,30,DET,25,0,494,88,181,0.486,0,0,,88,181,0.486,0.486,25,36,0.694,46,101,147,19,14,23,25,78,201
2005,Tracy McGrady*,SF,25,HOU,7,7,301,78,171,0.456,17,46,0.37,61,125,0.488,0.506,42,51,0.824,12,40,52,47,11,10,26,20,215
2005,Aaron McKie,SG,32,PHI,5,0,85,3,7,0.429,1,3,0.333,2,4,0.5,0.5,0,0,,1,11,12,5,4,0,1,9,7
2005,Darko Milicic,C,19,DET,9,0,21,2,7,0.286,0,0,,2,7,0.286,0.286,1,1,1,1,3,4,1,0,1,1,3,5
2005,Andre Miller,PG,28,DEN,5,5,184,28,66,0.424,2,4,0.5,26,62,0.419,0.439,23,32,0.719,9,17,26,26,10,1,12,22,81
2005,Brad Miller,C,28,SAC,5,4,139,23,40,0.575,0,2,0,23,38,0.605,0.575,10,14,0.714,8,11,19,16,1,3,9,21,56
2005,Mike Miller,SF,24,MEM,4,4,110,18,37,0.486,8,17,0.471,10,20,0.5,0.595,4,4,1,0,10,10,11,0,3,5,7,48
2005,Reggie Miller*,SG,39,IND,13,13,430,62,143,0.434,21,66,0.318,41,77,0.532,0.507,48,51,0.941,4,36,40,20,10,1,21,28,193
2005,Yao Ming*,C,24,HOU,7,7,220,55,84,0.655,0,0,,55,84,0.655,0.655,40,55,0.727,23,31,54,5,2,19,19,31,150
2005,Cuttino Mobley,SG,29,SAC,5,5,159,31,70,0.443,7,25,0.28,24,45,0.533,0.493,5,7,0.714,4,10,14,9,6,2,6,13,74
2005,Nazr Mohammed,C,27,SAS,23,23,528,66,125,0.528,1,1,1,65,124,0.524,0.532,30,47,0.638,75,79,154,8,14,23,24,65,163
2005,Alonzo Mourning*,C,34,MIA,15,2,254,31,44,0.705,0,0,,31,44,0.705,0.705,29,52,0.558,21,51,72,5,5,33,22,49,91
2005,Ronald Murray,SG,25,SEA,4,0,62,4,19,0.211,0,2,0,4,17,0.235,0.211,4,7,0.571,2,4,6,5,0,2,2,8,12
2005,Dikembe Mutombo*,C,38,HOU,7,0,101,6,11,0.545,0,0,,6,11,0.545,0.545,10,13,0.769,11,24,35,2,2,7,7,15,22
2005,Eduardo Najera,PF,28,DEN,2,0,13,0,2,0,0,0,,0,2,0,0,0,0,,1,1,2,1,0,0,1,1,0
2005,Steve Nash*,PG,30,PHO,15,15,610,140,269,0.52,21,54,0.389,119,215,0.553,0.559,57,62,0.919,9,63,72,170,14,3,70,36,358
2005,Rasho Nesterovic,C,28,SAS,15,0,114,5,12,0.417,0,0,,5,12,0.417,0.417,0,2,0,11,15,26,2,1,5,4,16,10
2005,Andres Nocioni,SF,25,CHI,6,6,202,27,67,0.403,6,17,0.353,21,50,0.42,0.448,17,23,0.739,8,41,49,14,1,6,11,20,77
2005,Moochie Norris,PG,31,HOU,2,0,7,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
2005,Dirk Nowitzki,PF,26,DAL,13,13,551,103,256,0.402,10,30,0.333,93,226,0.412,0.422,92,111,0.829,25,106,131,43,18,21,33,42,308
2005,Jermaine O'Neal,PF,26,IND,13,13,476,77,211,0.365,0,3,0,77,208,0.37,0.365,54,72,0.75,21,83,104,29,7,34,36,48,208
2005,Shaquille O'Neal*,C,32,MIA,13,13,431,101,181,0.558,0,0,,101,181,0.558,0.558,50,106,0.472,19,83,102,25,5,19,42,52,252
2005,Greg Ostertag,C,31,SAC,2,0,26,3,3,1,0,0,,3,3,1,1,0,0,,4,5,9,0,1,2,2,4,6
2005,Bo Outlaw,PF,33,PHO,1,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,1,1,0,0,0,0
2005,Scott Padgett,PF,28,HOU,7,4,109,9,24,0.375,5,12,0.417,4,12,0.333,0.479,2,2,1,9,10,19,4,3,2,3,18,25
2005,Jannero Pargo,PG,25,CHI,5,0,76,18,51,0.353,13,32,0.406,5,19,0.263,0.48,3,5,0.6,1,4,5,10,3,0,8,14,52
2005,Tony Parker,PG,22,SAS,23,23,858,166,366,0.454,9,48,0.188,157,318,0.494,0.466,55,87,0.632,13,53,66,100,17,2,71,69,396
2005,Gary Payton*,PG,36,BOS,7,7,239,33,74,0.446,1,14,0.071,32,60,0.533,0.453,5,6,0.833,8,21,29,32,6,1,11,10,72
2005,Anthony Peeler,SG,35,WAS,7,0,43,1,9,0.111,0,3,0,1,6,0.167,0.111,2,2,1,0,7,7,3,1,0,3,4,4
2005,Kendrick Perkins,C,20,BOS,6,0,28,4,5,0.8,0,0,,4,5,0.8,0.8,1,3,0.333,3,3,6,0,0,3,3,7,9
2005,Wesley Person,SF,33,DEN,4,0,54,6,14,0.429,3,8,0.375,3,6,0.5,0.536,0,0,,1,0,1,1,1,0,1,0,15
2005,Eric Piatkowski,SG,34,CHI,5,0,66,6,19,0.316,5,13,0.385,1,6,0.167,0.447,6,7,0.857,1,8,9,3,4,1,1,3,23
2005,Paul Pierce,SF,27,BOS,7,7,277,47,93,0.505,7,27,0.259,40,66,0.606,0.543,59,68,0.868,7,47,54,32,13,10,19,18,160
2005,Zoran Planinic,PG,22,NJN,3,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2005,Scot Pollard,C,29,IND,9,0,67,6,15,0.4,0,0,,6,15,0.4,0.4,1,2,0.5,4,7,11,1,1,0,4,9,13
2005,James Posey,SF,28,MEM,4,0,100,11,25,0.44,7,15,0.467,4,10,0.4,0.58,10,13,0.769,1,12,13,4,2,1,5,14,39
2005,Vitaly Potapenko,C,29,SEA,5,0,37,5,10,0.5,0,0,,5,10,0.5,0.5,0,0,,3,4,7,0,0,0,0,8,10
2005,Tayshaun Prince,SF,24,DET,25,25,1023,133,307,0.433,22,60,0.367,111,247,0.449,0.469,48,60,0.8,56,102,158,83,26,9,37,50,336
2005,Laron Profit,SF,27,WAS,3,0,5,0,2,0,0,0,,0,2,0,0,0,0,,0,1,1,1,0,0,0,0,0
2005,Vladimir Radmanovic,PF,24,SEA,6,0,122,13,35,0.371,5,21,0.238,8,14,0.571,0.443,1,2,0.5,1,17,18,3,4,3,6,9,32
2005,Justin Reed,SF,23,BOS,6,0,22,2,6,0.333,0,2,0,2,4,0.5,0.333,3,4,0.75,0,1,1,0,0,0,2,2,7
2005,Jared Reiner,C,22,CHI,3,0,7,0,1,0,0,0,,0,1,0,0,0,0,,2,1,3,0,0,0,1,3,0
2005,Quentin Richardson,SG,24,PHO,15,15,564,62,154,0.403,32,82,0.39,30,72,0.417,0.506,23,36,0.639,24,53,77,25,19,3,15,53,179
2005,Luke Ridnour,PG,23,SEA,11,11,378,42,107,0.393,4,17,0.235,38,90,0.422,0.411,19,20,0.95,10,26,36,47,13,8,18,23,107
2005,Clifford Robinson,PF,38,NJN,4,0,71,11,27,0.407,4,14,0.286,7,13,0.538,0.481,2,2,1,2,8,10,5,3,1,0,20,28
2005,Glenn Robinson,SF,32,SAS,13,0,113,16,45,0.356,3,10,0.3,13,35,0.371,0.389,15,17,0.882,2,19,21,1,3,7,6,20,50
2005,Rodney Rogers,PF,33,PHI,4,0,49,6,13,0.462,3,8,0.375,3,5,0.6,0.577,5,7,0.714,0,4,4,1,0,2,1,4,20
2005,Michael Ruffin,C,28,WAS,9,0,156,7,10,0.7,0,0,,7,10,0.7,0.7,9,16,0.563,15,22,37,9,3,3,4,33,23
2005,Bryon Russell,SF,34,DEN,3,0,9,0,1,0,0,1,0,0,0,,0,3,3,1,0,0,0,0,0,0,0,0,3
2005,John Salmons,SG,25,PHI,2,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0
2005,Brian Scalabrine,PF,26,NJN,4,3,61,2,11,0.182,1,4,0.25,1,7,0.143,0.227,4,4,1,2,5,7,2,1,2,4,6,9
2005,Brian Skinner,C,28,SAC,4,1,47,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,6,5,11,2,2,4,5,5,8
2005,Jabari Smith,PF,27,NJN,3,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
2005,Steve Smith,SG,35,MIA,3,0,8,0,2,0,0,0,,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0
2005,Darius Songaila,PF,26,SAC,5,0,75,8,19,0.421,0,0,,8,19,0.421,0.421,4,5,0.8,6,8,14,3,2,1,2,14,20
2005,Jerry Stackhouse,SG,30,DAL,13,0,403,68,176,0.386,16,40,0.4,52,136,0.382,0.432,57,66,0.864,20,33,53,30,8,3,21,22,209
2005,Peja Stojakovic,SF,27,SAC,5,5,203,39,83,0.47,11,30,0.367,28,53,0.528,0.536,21,22,0.955,6,20,26,7,4,1,2,15,110
2005,Amar'e Stoudemire,C,22,PHO,15,15,601,153,284,0.539,0,3,0,153,281,0.544,0.539,143,183,0.781,60,100,160,18,10,30,47,59,449
2005,Bob Sura,PG,31,HOU,7,7,182,20,46,0.435,7,13,0.538,13,33,0.394,0.511,8,12,0.667,6,21,27,14,7,0,11,15,55
2005,Stromile Swift,PF,25,MEM,3,0,48,12,20,0.6,0,0,,12,20,0.6,0.6,4,7,0.571,7,7,14,1,1,0,2,3,28
2005,Jason Terry,PG,27,DAL,13,13,501,81,160,0.506,27,55,0.491,54,105,0.514,0.591,38,43,0.884,9,45,54,60,17,7,30,28,227
2005,Billy Thomas,SF,29,NJN,2,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
2005,Etan Thomas,C,26,WAS,8,0,126,19,29,0.655,0,0,,19,29,0.655,0.655,10,22,0.455,12,24,36,2,0,7,9,23,48
2005,Kenny Thomas,PF,27,SAC,5,5,153,23,45,0.511,0,0,,23,45,0.511,0.511,14,20,0.7,17,27,44,12,4,2,8,22,60
2005,Jamaal Tinsley,PG,26,IND,9,9,247,32,89,0.36,2,18,0.111,30,71,0.423,0.371,12,21,0.571,6,24,30,51,14,3,27,31,78
2005,Beno Udrih,PG,22,SAS,21,0,241,28,78,0.359,10,37,0.27,18,41,0.439,0.423,12,14,0.857,4,13,17,22,9,1,20,20,78
2005,Keith Van Horn,PF,29,DAL,3,0,33,7,15,0.467,0,4,0,7,11,0.636,0.467,8,9,0.889,3,3,6,1,1,0,1,6,22
2005,Dwyane Wade,SG,23,MIA,14,14,571,136,281,0.484,1,10,0.1,135,271,0.498,0.486,111,139,0.799,23,57,80,93,22,16,62,43,384
2005,Antoine Walker,PF,28,BOS,6,6,224,43,104,0.413,7,19,0.368,36,85,0.424,0.447,7,11,0.636,16,28,44,14,7,6,18,19,100
2005,Ben Wallace,C,30,DET,25,25,979,102,212,0.481,0,4,0,102,208,0.49,0.481,47,102,0.461,95,187,282,25,43,59,30,65,251
2005,Rasheed Wallace,PF,30,DET,25,25,826,136,310,0.439,29,86,0.337,107,224,0.478,0.485,40,54,0.741,39,134,173,32,26,44,38,95,341
2005,Earl Watson,PG,25,MEM,4,0,74,8,24,0.333,1,9,0.111,7,15,0.467,0.354,2,2,1,3,7,10,15,3,1,2,11,19
2005,Clarence Weatherspoon,PF,34,HOU,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
2005,Chris Webber,PF,31,PHI,5,5,186,39,95,0.411,5,14,0.357,34,81,0.42,0.437,12,16,0.75,12,17,29,14,6,1,11,20,95
2005,Bonzi Wells,SG,28,MEM,2,0,25,4,9,0.444,0,0,,4,9,0.444,0.444,6,6,1,0,4,4,3,2,1,1,1,14
2005,David Wesley,SG,34,HOU,7,7,280,19,54,0.352,10,21,0.476,9,33,0.273,0.444,9,13,0.692,4,17,21,23,9,1,9,20,57
2005,Delonte West,SG,21,BOS,7,3,115,11,21,0.524,5,11,0.455,6,10,0.6,0.643,2,4,0.5,2,7,9,4,7,1,2,17,29
2005,Damien Wilkins,SF,25,SEA,7,0,136,16,36,0.444,3,11,0.273,13,25,0.52,0.486,4,9,0.444,9,9,18,3,10,1,8,17,39
2005,Jason Williams,PG,29,MEM,4,4,114,28,53,0.528,10,21,0.476,18,32,0.563,0.623,2,2,1,1,8,9,21,6,0,8,7,68
2005,Corliss Williamson,PF,31,SAC,5,0,40,6,16,0.375,0,1,0,6,15,0.4,0.375,14,18,0.778,4,2,6,3,1,2,4,11,26
2005,Lorenzen Wright,C,29,MEM,4,4,85,16,28,0.571,0,0,,16,28,0.571,0.571,1,2,0.5,6,14,20,9,1,1,2,10,33
2006,Shareef Abdur-Rahim,PF,29,SAC,6,0,129,23,43,0.535,0,3,0,23,40,0.575,0.535,9,15,0.6,8,21,29,7,2,0,13,27,55
2006,Malik Allen,PF,27,CHI,6,6,116,14,30,0.467,0,0,,14,30,0.467,0.467,0,1,0,5,13,18,7,2,6,10,16,28
2006,Derek Anderson,SG,31,MIA,8,0,66,6,20,0.3,5,14,0.357,1,6,0.167,0.425,7,8,0.875,0,9,9,5,2,0,3,13,24
2006,Shandon Anderson,SF,32,MIA,13,0,90,4,13,0.308,1,3,0.333,3,10,0.3,0.346,4,6,0.667,3,9,12,4,0,1,6,8,13
2006,Carmelo Anthony,SF,21,DEN,5,5,193,33,99,0.333,0,4,0,33,95,0.347,0.333,39,52,0.75,12,21,33,14,4,1,15,20,105
2006,Gilbert Arenas,PG,24,WAS,6,6,284,65,140,0.464,20,46,0.435,45,94,0.479,0.536,54,70,0.771,7,26,33,32,13,4,20,21,204
2006,Darrell Armstrong,PG,37,DAL,11,0,47,3,15,0.2,0,7,0,3,8,0.375,0.2,2,2,1,1,6,7,2,3,1,1,9,8
2006,Chucky Atkins,PG,31,MEM,4,4,103,15,37,0.405,4,11,0.364,11,26,0.423,0.459,5,8,0.625,0,3,3,12,2,0,4,15,39
2006,Leandro Barbosa,SG,23,PHO,20,3,632,103,219,0.47,27,69,0.391,76,150,0.507,0.532,50,58,0.862,5,27,32,54,15,4,29,66,283
2006,Brent Barry,SG,34,SAS,13,2,301,34,61,0.557,17,34,0.5,17,27,0.63,0.697,16,21,0.762,3,29,32,22,9,3,9,29,101
2006,Shane Battier,SF,27,MEM,4,4,129,10,20,0.5,2,7,0.286,8,13,0.615,0.55,2,6,0.333,7,16,23,2,4,2,8,16,24
2006,Charlie Bell,SG,26,MIL,5,0,108,17,43,0.395,5,11,0.455,12,32,0.375,0.453,7,7,1,2,1,3,7,3,2,4,15,46
2006,Raja Bell,SG,29,PHO,17,17,673,79,165,0.479,40,86,0.465,39,79,0.494,0.6,34,41,0.829,8,40,48,37,11,4,10,70,232
2006,Mike Bibby,PG,27,SAC,6,6,255,32,92,0.348,9,26,0.346,23,66,0.348,0.397,27,30,0.9,6,17,23,31,9,0,18,17,100
2006,Chauncey Billups,PG,29,DET,18,18,705,93,229,0.406,32,94,0.34,61,135,0.452,0.476,105,116,0.905,7,54,61,117,22,2,43,43,323
2006,Andrew Bogut,PF,21,MIL,5,5,172,20,46,0.435,0,0,,20,46,0.435,0.435,3,8,0.375,9,22,31,17,3,0,8,21,43
2006,Bruce Bowen,SF,34,SAS,13,13,442,32,61,0.525,15,30,0.5,17,31,0.548,0.648,1,2,0.5,6,22,28,16,11,8,9,42,80
2006,Earl Boykins,PG,29,DEN,5,0,140,19,59,0.322,4,19,0.211,15,40,0.375,0.356,13,17,0.765,3,4,7,20,4,0,3,6,55
2006,Elton Brand,PF,26,LAC,12,12,517,124,225,0.551,0,1,0,124,224,0.554,0.551,57,76,0.75,51,72,123,48,11,31,29,34,305
2006,Kwame Brown,C,23,LAL,7,7,225,34,65,0.523,0,0,,34,65,0.523,0.523,22,31,0.71,17,29,46,7,2,6,12,21,90
2006,Kobe Bryant,SG,27,LAL,7,7,314,72,145,0.497,14,35,0.4,58,110,0.527,0.545,37,48,0.771,4,40,44,36,8,3,33,25,195
2006,Greg Buckner,SG,29,DEN,5,4,137,23,55,0.418,10,32,0.313,13,23,0.565,0.509,7,8,0.875,3,11,14,6,3,1,1,12,63
2006,Pat Burke,C,32,PHO,3,0,7,2,4,0.5,1,2,0.5,1,2,0.5,0.625,0,1,0,1,2,3,0,0,1,0,0,5
2006,Antonio Burks,PG,25,MEM,2,0,13,1,1,1,0,0,,1,1,1,1,1,2,0.5,0,1,1,2,1,0,0,2,3
2006,Caron Butler,SF,25,WAS,6,6,262,42,101,0.416,3,14,0.214,39,87,0.448,0.431,24,29,0.828,16,47,63,16,12,4,14,31,111
2006,Andrew Bynum,C,18,LAL,1,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
2006,Marcus Camby,C,31,DEN,5,5,175,26,62,0.419,0,0,,26,62,0.419,0.419,5,9,0.556,13,42,55,11,4,14,4,14,57
2006,Brian Cardinal,PF,28,MEM,3,0,22,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,1,3,4,1,1,0,0,2,3
2006,Vince Carter,SG,29,NJN,11,11,450,113,244,0.463,14,58,0.241,99,186,0.532,0.492,86,108,0.796,16,61,77,58,20,6,26,34,326
2006,Sam Cassell,PG,36,LAC,12,12,404,73,167,0.437,15,43,0.349,58,124,0.468,0.482,55,68,0.809,9,39,48,69,8,2,28,35,216
2006,Kelvin Cato,C,31,DET,4,0,15,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,3,4,7,0,0,0,0,2,6
2006,Tyson Chandler,C,23,CHI,6,0,104,4,6,0.667,0,0,,4,6,0.667,0.667,3,10,0.3,8,19,27,3,2,2,6,29,11
2006,Jason Collins,C,27,NJN,11,11,302,9,25,0.36,0,0,,9,25,0.36,0.36,13,22,0.591,20,35,55,3,5,2,9,55,31
2006,Brian Cook,PF,25,LAL,7,0,78,18,46,0.391,4,11,0.364,14,35,0.4,0.435,4,4,1,11,11,22,8,1,0,3,15,44
2006,Austin Croshere,PF,30,IND,6,2,175,12,38,0.316,9,23,0.391,3,15,0.2,0.434,16,18,0.889,5,17,22,7,5,0,6,11,49
2006,Erick Dampier,C,30,DAL,19,2,454,34,63,0.54,0,1,0,34,62,0.548,0.54,27,44,0.614,55,72,127,6,11,24,12,75,95
2006,Antonio Daniels,SG,30,WAS,6,0,216,28,52,0.538,3,11,0.273,25,41,0.61,0.567,20,22,0.909,2,15,17,20,3,1,10,4,79
2006,Marquis Daniels,SG,25,DAL,20,0,222,25,56,0.446,2,5,0.4,23,51,0.451,0.464,16,21,0.762,10,11,21,26,5,1,12,26,68
2006,Dale Davis,C,36,DET,8,0,36,0,6,0,0,0,,0,6,0,0,2,4,0.5,1,8,9,1,0,0,3,11,2
2006,Carlos Delfino,SG,23,DET,8,0,32,1,6,0.167,1,2,0.5,0,4,0,0.25,2,2,1,0,4,4,2,1,0,6,4,5
2006,Tony Delk,PG,32,DET,16,0,138,19,47,0.404,3,15,0.2,16,32,0.5,0.436,7,10,0.7,4,14,18,8,6,0,4,14,48
2006,Luol Deng,SF,20,CHI,6,0,180,24,56,0.429,1,5,0.2,23,51,0.451,0.438,12,21,0.571,8,21,29,3,5,4,5,13,61
2006,Boris Diaw,PF,23,PHO,20,20,796,152,289,0.526,3,7,0.429,149,282,0.528,0.531,67,88,0.761,39,94,133,104,18,22,55,64,374
2006,DeSagana Diop,C,24,DAL,22,18,407,24,39,0.615,0,0,,24,39,0.615,0.615,11,18,0.611,40,69,109,2,14,28,11,81,59
2006,Michael Doleac,C,28,MIA,8,0,72,7,13,0.538,0,0,,7,13,0.538,0.538,2,2,1,6,16,22,0,1,0,3,12,16
2006,Chris Duhon,PG,23,CHI,6,0,131,9,25,0.36,7,16,0.438,2,9,0.222,0.5,5,6,0.833,1,15,16,13,2,0,5,13,30
2006,Tim Duncan,PF,29,SAS,13,13,493,121,211,0.573,0,2,0,121,209,0.579,0.573,94,131,0.718,33,104,137,43,11,25,34,50,336
2006,Francisco Elson,C,29,DEN,5,2,75,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,5,6,11,2,4,0,3,13,6
2006,Maurice Evans,SG,27,DET,16,0,101,16,30,0.533,7,11,0.636,9,19,0.474,0.65,14,16,0.875,6,8,14,3,1,1,2,10,53
2006,Reggie Evans,PF,25,DEN,5,0,69,3,7,0.429,0,2,0,3,5,0.6,0.429,13,18,0.722,8,15,23,0,2,1,6,11,19
2006,Daniel Ewing,SG,22,LAC,6,0,5,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,2
2006,Michael Finley,SG,32,SAS,13,4,411,50,105,0.476,18,47,0.383,32,58,0.552,0.562,18,20,0.9,1,48,49,18,8,3,9,19,136
2006,T.J. Ford,PG,22,MIL,5,5,162,25,51,0.49,2,5,0.4,23,46,0.5,0.51,11,12,0.917,3,17,20,32,3,0,16,20,63
2006,Jeff Foster,C,29,IND,4,4,80,4,11,0.364,0,0,,4,11,0.364,0.364,3,4,0.75,11,13,24,3,4,1,0,9,11
2006,Dan Gadzuric,C,27,MIL,4,0,16,8,9,0.889,0,0,,8,9,0.889,0.889,1,2,0.5,2,2,4,0,0,1,0,3,17
2006,Francisco Garcia,SF,24,SAC,6,0,41,5,11,0.455,1,4,0.25,4,7,0.571,0.5,2,2,1,0,2,2,1,2,2,0,5,13
2006,Pau Gasol,PF,25,MEM,4,4,158,29,67,0.433,0,1,0,29,66,0.439,0.433,23,30,0.767,4,23,27,12,2,5,11,11,81
2006,Devean George,SF,28,LAL,7,0,121,13,34,0.382,9,21,0.429,4,13,0.308,0.515,2,5,0.4,2,14,16,4,4,1,0,13,37
2006,Eddie Gill,PG,27,IND,2,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
2006,Manu Ginobili,SG,28,SAS,13,11,426,76,157,0.484,14,42,0.333,62,115,0.539,0.529,73,87,0.839,9,50,59,39,19,7,33,43,239
2006,Drew Gooden,PF,24,CLE,13,13,282,45,85,0.529,0,0,,45,85,0.529,0.529,17,18,0.944,31,67,98,8,3,2,18,40,107
2006,Ben Gordon,SG,22,CHI,6,6,245,43,106,0.406,15,41,0.366,28,65,0.431,0.476,25,37,0.676,5,15,20,18,6,0,17,12,126
2006,Danny Granger,SF,22,IND,6,3,162,18,34,0.529,9,16,0.563,9,18,0.5,0.662,4,4,1,7,24,31,10,4,7,7,20,49
2006,Brian Grant,C,33,PHO,5,0,12,1,3,0.333,0,0,,1,3,0.333,0.333,0,2,0,2,0,2,0,0,0,0,7,2
